2026-07-28T07:46:51.716Z
kinetica,37.67867409861157,4.31GB / 50.51GB,8.53%,198B / 1.172kB,0B / 0B,850
2026-07-28T07:46:52.392Z
kinetica,37.6727454170545,4.207GB / 50.51GB,8.33%,198B / 1.172kB,0B / 0B,850
2026-07-28T07:46:53.121Z
kinetica,37.77601329565431,4.245GB / 50.51GB,8.41%,198B / 1.172kB,0B / 0B,850
2026-07-28T07:46:53.845Z
kinetica,37.87331726410987,4.235GB / 50.51GB,8.38%,198B / 1.172kB,0B / 0B,850
2026-07-28T07:46:54.586Z
kinetica,38.08316804300367,4.448GB / 50.51GB,8.81%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:46:55.339Z
kinetica,38.39374402746656,4.395GB / 50.51GB,8.70%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:46:56.098Z
kinetica,38.91314637191849,4.77GB / 50.51GB,9.44%,198B / 1.172kB,0B / 0B,852
2026-07-28T07:46:56.839Z
kinetica,39.31312754042412,4.57GB / 50.51GB,9.05%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:46:57.593Z
kinetica,39.87557342783205,4.9GB / 50.51GB,9.70%,198B / 1.172kB,0B / 0B,852
2026-07-28T07:46:58.387Z
kinetica,40.26575166874164,4.701GB / 50.51GB,9.31%,198B / 1.172kB,0B / 0B,852
2026-07-28T07:46:59.152Z
kinetica,40.76844202212973,4.744GB / 50.51GB,9.39%,198B / 1.172kB,0B / 0B,852
2026-07-28T07:46:59.904Z
kinetica,41.1444302307686,4.445GB / 50.51GB,8.80%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:47:00.624Z
kinetica,41.667328123910664,4.661GB / 50.51GB,9.23%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:47:01.388Z
kinetica,42.08265312609567,4.382GB / 50.51GB,8.68%,198B / 1.172kB,0B / 0B,851
2026-07-28T07:47:02.125Z
kinetica,42.3835983833799,4.29GB / 50.51GB,8.49%,198B / 1.172kB,0B / 0B,850
